Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
49	29	0	0.679856835	16.6647137	16.2444459	15.5843029	16.8582505	1.27394767	0	0	0	0	0	0	3
50	30	0	0.693731464	16.6255997	16.238158	15.5843029	16.6684205	1.08411767	0	0	0	0	0	0	3
51	30	0	0.707606094	16.5193689	16.2421363	15.5843029	16.6684205	1.08411767	0	0	0	0	0	0	3
52	31	0	0.721480723	16.4603564	16.2435077	15.5843029	16.6684205	1.08411767	0	0	0	0	0	0	3
53	31	0	0.735355352	16.3937908	16.2482246	15.5843029	16.6684205	1.08411767	0	0	0	0	0	0	3
54	32	0	0.749229982	16.3672704	16.2575095	15.5843029	16.6684205	1.08411767	0	0	0	0	0	0	3
55	32	0	0.763104611	16.3639532	16.2683039	15.5843029	16.6684205	1.08411767	0	0	0	0	0	0	3
56	32	0	0.77697924	16.3635039	16.2829531	15.5843029	16.6684205	1.08411767	0	0	0	0	0	0	3
57	33	0	0.790853869	16.3958517	16.3027443	15.5843029	16.6684205	1.08411767	0	0	0	0	0	0	3
58	33	0	0.804728499	16.4095996	16.3227027	15.5843029	16.6684205	1.08411767	0	0	0	0	0	0	3
59	34	0	0.818603128	16.4308704	16.3455829	15.6798566	16.6684205	0.988563893	0	0	0	0	0	0	3
60	34	0	0.832477757	16.4383578	16.3660829	15.7248469	16.6684205	0.943573637	0	0	0	0	0	0	3
61	35	0	0.846352387	16.4372597	16.3853373	15.7469399	16.6684205	0.921480639	0	0	0	0	0	0	3
62	35	0	0.860227016	16.4202193	16.403534	15.8629219	16.6684205	0.805498663	0	0	0	0	0	0	3
63	35	0	0.874101645	16.4007649	16.4180261	15.8629219	16.6684205	0.805498663	0	0	0	0	0	0	3
64	36	0	0.887976275	16.373059	16.4318136	15.9573666	16.6684205	0.711053888	0	0	0	0	0	0	3
65	36	0	0.901850904	16.3615349	16.442737	16.005384	16.6684205	0.663036489	0	0	0	0	0	0	3
66	37	0	0.915725533	16.3270998	16.4514321	16.0528452	16.6684205	0.615575349	0	0	0	0	0	0	3
67	37	0	0.929600162	16.2930615	16.4579244	16.1260878	16.6684205	0.542332733	0	0	0	0	0	0	3
68	38	0	0.943474792	16.2686483	16.4617774	16.1804816	16.6684205	0.487938933	0	0	0	0	0	0	3
69	39	0	0.957349421	16.2171564	16.4627686	16.2171564	16.6684205	0.451264078	0	0	0	0	0	0	3
70	39	0	0.97122405	16.1704016	16.4606714	16.1704016	16.6684205	0.498018968	0	0	0	0	0	0	3
71	40	0	0.98509868	16.1080234	16.4547763	16.1080234	16.6684205	0.560397102	0	0	0	0	0	0	3
72	40	0	0.998973309	16.0712667	16.4451642	16.0712667	16.6684205	0.59715383	0	0	0	0	0	0	3
