Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
55	32	0	0.763104611	293.2	293.2	293.2	293.2	7.7386062e-08	0	0	0	4.92151e-05	0	0	3
56	32	0	0.77697924	293.2	293.2	293.2	293.2	7.87628096e-08	0	0	0	4.90533e-05	0	0	3
57	33	0	0.790853869	293.2	293.2	293.2	293.2	8.00639555e-08	0	0	0	4.88972e-05	0	0	3
58	33	0	0.804728499	293.2	293.2	293.2	293.2	8.12538019e-08	0	0	0	4.8685e-05	0	0	3
59	34	0	0.818603128	293.2	293.2	293.2	293.2	7.82939651e-08	0	0	0	4.85485e-05	0	0	3
60	34	0	0.832477757	293.2	293.2	293.2	293.2	7.3687545e-08	0	0	0	4.83588e-05	0	0	3
61	35	0	0.846352387	293.2	293.2	293.2	293.2	6.87826969e-08	0	0	0	4.82135e-05	0	0	3
62	35	0	0.860227016	293.2	293.2	293.2	293.2	6.26600354e-08	0	0	0	4.79856e-05	0	0	3
63	35	0	0.874101645	293.2	293.2	293.2	293.2	5.70238399e-08	0	0	0	4.79192e-05	0	0	3
64	36	0	0.887976275	293.2	293.2	293.2	293.2	5.26600843e-08	0	0	0	4.76581e-05	0	0	3
65	36	0	0.901850904	293.2	293.2	293.2	293.2	4.93553785e-08	0	0	0	4.76822e-05	0	0	3
66	37	0	0.915725533	293.2	293.2	293.2	293.2	4.68489816e-08	0	0	0	4.73043e-05	0	0	3
67	37	0	0.929600162	293.2	293.2	293.2	293.2	4.39633254e-08	0	0	0	4.73773e-05	0	0	3
68	38	0	0.943474792	293.2	293.2	293.2	293.2	4.05703418e-08	0	0	0	4.69859e-05	0	0	3
69	39	0	0.957349421	293.2	293.2	293.2	293.2	3.71001647e-08	0	0	0	4.70339e-05	0	0	3
70	39	0	0.97122405	293.2	293.2	293.2	293.2	3.37734605e-08	0	0	0	4.64442e-05	0	0	3
71	40	0	0.98509868	293.2	293.2	293.2	293.2	3.0641786e-08	0	0	0	4.69959e-05	0	0	3
72	40	0	0.998973309	293.2	293.2	293.2	293.2	2.72319198e-08	0	0	0	4.63492e-05	0	0	3
73	41	0	1.01284794	293.2	293.2	293.2	293.2	2.38610482e-08	2.932e-06	0	0	4.64909e-05	0	0	3
74	41	0	1.02672257	293.2	293.2	293.2	293.2	2.03766604e-08	2.932e-06	0	0	4.61122e-05	0	0	3
75	42	0	1.0405972	293.2	293.2	293.2	293.2	1.74018737e-08	2.932e-06	0	0	4.61662e-05	0	0	3
76	42	0	1.05447183	293.2	293.2	293.2	293.2	1.47660444e-08	2.932e-06	0	0	4.5723e-05	0	0	3
77	43	0	1.06834646	293.2	293.2	293.2	293.2	1.23253585e-08	2.932e-06	0	0	4.6196e-05	0	0	3
78	44	0	1.08222108	293.2	293.2	293.2	293.2	9.91337856e-09	2.932e-06	0	0	4.57908e-05	0	0	3
79	45	0	1.09609571	293.2	293.2	293.2	293.2	7.77021114e-09	2.932e-06	0	0	4.58373e-05	0	0	3
80	45	0	1.10997034	293.2	293.2	293.2	293.2	8.12457301e-09	2.932e-06	0	0	4.56055e-05	0	0	3
81	46	0	1.12384497	293.2	293.2	293.2	293.2	8.58153726e-09	2.932e-06	0	0	4.55895e-05	0	0	3
82	47	0	1.1377196	293.2	293.2	293.2	293.2	8.90366891e-09	2.932e-06	0	0	4.52769e-05	0	0	3
83	47	0	1.15159423	293.2	293.2	293.2	293.2	9.17901843e-09	2.932e-06	0	0	4.53169e-05	0	0	3
84	48	0	1.16546886	293.2	293.2	293.2	293.2	9.44851308e-09	2.932e-06	0	0	4.50549e-05	0	0	3
85	49	0	1.17934349	293.2	293.2	293.2	293.2	9.69919256e-09	2.932e-06	0	0	4.50878e-05	0	0	3
86	50	0	1.19321812	293.2	293.2	293.2	293.2	9.93691174e-09	2.932e-06	0	0	4.47155e-05	0	0	3
87	50	0	1.20709275	293.2	293.2	293.2	293.2	1.022795e-08	2.932e-06	0	0	4.48511e-05	0	0	3
88	51	0	1.22096738	293.2	293.2	293.2	293.2	1.05690106e-08	2.932e-06	0	0	4.44435e-05	0	0	3
89	52	0	1.23484201	293.2	293.2	293.2	293.2	1.09175744e-08	2.932e-06	0	0	4.46048e-05	0	0	3
90	52	0	1.24871664	293.2	293.2	293.2	293.2	1.1244083e-08	2.932e-06	0	0	4.4285e-05	0	0	3
91	53	0	1.26259127	293.2	293.2	293.2	293.2	1.16189653e-08	2.932e-06	0	0	4.43536e-05	0	0	3
92	54	0	1.27646589	293.2	293.2	293.2	293.2	1.2032956e-08	2.932e-06	0	0	4.42588e-05	0	0	3
93	54	0	1.29034052	293.2	293.2	293.2	293.2	1.25131692e-08	2.932e-06	0	0	4.41211e-05	0	0	3
94	55	0	1.30421515	293.2	293.2	293.2	293.2	1.30268631e-08	2.932e-06	0	0	4.40025e-05	0	0	3
95	56	0	1.31808978	293.2	293.2	293.2	293.2	1.35297569e-08	2.932e-06	0	0	4.38656e-05	0	0	3
96	56	0	1.33196441	293.2	293.2	293.2	293.2	1.40803991e-08	2.932e-06	0	0	4.39757e-05	0	0	3
97	57	0	1.34583904	293.2	293.2	293.2	293.2	1.45687409e-08	2.932e-06	0	0	4.36592e-05	0	0	3
98	57	0	1.35971367	293.2	293.2	293.2	293.2	1.45676609e-08	2.932e-06	0	0	4.36957e-05	0	0	3
99	58	0	1.3735883	293.2	293.2	293.2	293.2	1.28555371e-08	2.932e-06	0	0	4.34505e-05	0	0	3
100	58	0	1.38746293	293.2	293.2	293.2	293.2	1.12994485e-08	2.932e-06	0	0	4.36148e-05	0	0	3
101	59	0	1.40133756	293.2	293.2	293.2	293.2	9.86864279e-09	2.932e-06	0	0	4.32432e-05	0	0	3
102	60	0	1.41521219	293.2	293.2	293.2	293.2	8.52827498e-09	2.932e-06	0	0	4.34863e-05	0	0	3
103	60	0	1.42908682	293.2	293.2	293.2	293.2	7.26771532e-09	2.932e-06	0	0	4.30603e-05	0	0	3
104	61	0	1.44296145	293.2	293.2	293.2	293.2	6.1540959e-09	2.932e-06	0	0	4.34105e-05	0	0	3
105	61	0	1.45683608	293.2	293.2	293.2	293.2	6.61975719e-09	2.932e-06	0	0	4.29045e-05	0	0	3
106	62	0	1.4707107	293.2	293.2	293.2	293.2	7.07780146e-09	2.932e-06	0	0	4.33842e-05	0	0	3
107	62	0	1.48458533	293.2	293.2	293.2	293.2	7.531753e-09	2.932e-06	0	0	4.27321e-05	0	0	3
108	63	0	1.49845996	293.2	293.2	293.2	293.2	7.97371058e-09	2.932e-06	0	0	4.33502e-05	0	0	3
109	63	0	1.51233459	293.2	293.2	293.2	293.2	8.40805114e-09	2.932e-06	0	0	4.25804e-05	0	0	3
110	63	0	1.52620922	293.2	293.2	293.2	293.2	8.82909035e-09	2.932e-06	0	0	4.32886e-05	0	0	3
111	64	0	1.54008385	293.2	293.2	293.2	293.2	9.23301968e-09	2.932e-06	0	0	4.24356e-05	0	0	3
112	64	0	1.55395848	293.2	293.2	293.2	293.2	9.62171498e-09	2.932e-06	0	0	4.32461e-05	0	0	3
113	65	0	1.56783311	293.2	293.2	293.2	293.2	9.99636995e-09	2.932e-06	0	0	4.23041e-05	0	0	3
114	65	0	1.58170774	293.2	293.2	293.2	293.2	1.0351755e-08	2.932e-06	0	0	4.31206e-05	0	0	3
115	65	0	1.59558237	293.2	293.2	293.2	293.2	1.0684289e-08	2.932e-06	0	0	4.21599e-05	0	0	3
116	66	0	1.609457	293.2	293.2	293.2	293.2	1.09058647e-08	2.932e-06	0	0	4.30993e-05	0	0	3
117	66	0	1.62333163	293.2	293.2	293.2	293.2	1.0483177e-08	2.932e-06	0	0	4.20362e-05	0	0	3
118	67	0	1.63720626	293.2	293.2	293.2	293.2	1.02135118e-08	2.932e-06	0	0	4.30509e-05	0	0	3
119	67	0	1.65108089	293.2	293.2	293.2	293.2	9.98710448e-09	2.932e-06	0	0	4.19059e-05	0	0	3
