Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
56	32	0	0.77697924	0.985750279	0.980897834	0.938810597	1.00411869	0.065308097	0	0	0	0	0	0	3
57	33	0	0.790853869	0.987698936	0.982090074	0.938810597	1.00411869	0.065308097	0	0	0	0	0	0	3
58	33	0	0.804728499	0.988527119	0.98329238	0.938810597	1.00411869	0.065308097	0	0	0	0	0	0	3
59	34	0	0.818603128	0.98980849	0.984670701	0.944566832	1.00411869	0.0595518624	0	0	0	0	0	0	3
60	34	0	0.832477757	0.990259537	0.985905639	0.94727708	1.00411869	0.0568416141	0	0	0	0	0	0	3
61	35	0	0.846352387	0.990193387	0.987065539	0.948607979	1.00411869	0.0555107147	0	0	0	0	0	0	3
62	35	0	0.860227016	0.989166857	0.988161725	0.955594824	1.00411869	0.0485238697	0	0	0	0	0	0	3
63	35	0	0.874101645	0.987994911	0.989034736	0.955594824	1.00411869	0.0485238697	0	0	0	0	0	0	3
64	36	0	0.887976275	0.986325885	0.989865306	0.961284251	1.00411869	0.0428344425	0	0	0	0	0	0	3
65	36	0	0.901850904	0.985631665	0.990523344	0.964176857	1.00411869	0.0399418369	0	0	0	0	0	0	3
66	37	0	0.915725533	0.983557266	0.991047139	0.967035953	1.00411869	0.0370827407	0	0	0	0	0	0	3
67	37	0	0.929600162	0.981506774	0.991438242	0.971448146	1.00411869	0.0326705482	0	0	0	0	0	0	3
68	38	0	0.943474792	0.980036102	0.991670349	0.974724871	1.00411869	0.0293938231	0	0	0	0	0	0	3
69	39	0	0.957349421	0.976934193	0.99173006	0.976934193	1.00411869	0.0271845011	0	0	0	0	0	0	3
70	39	0	0.97122405	0.974117642	0.991603725	0.974117642	1.00411869	0.0300010523	0	0	0	0	0	0	3
71	40	0	0.98509868	0.970359934	0.991248597	0.970359934	1.00411869	0.0337587599	0	0	0	0	0	0	3
72	40	0	0.998973309	0.96814568	0.99066956	0.96814568	1.00411869	0.035973014	0	0	0	0	0	0	3
73	41	0	1.01284794	0.966459369	0.989922137	0.966459369	1.00411869	0.0376593247	0.0102842659	0	27.3	0	0	0	3
74	41	0	1.02672257	0.964207138	0.989058009	0.964207138	1.00411869	0.0399115558	0.0102842659	0	25.7	0	0	0	3
75	42	0	1.0405972	0.964900521	0.988114467	0.964207138	1.00411869	0.0308184437	0.0102842659	0	33.3	0	0	0	3
76	42	0	1.05447183	0.965195095	0.987182804	0.964207138	1.00411869	0.0232245977	0.0102842659	0	44.2	0	0	0	3
77	43	0	1.06834646	0.966303109	0.986254587	0.964207138	1.00411869	0.0201569117	0.0102842659	0	51	0	0	0	3
78	44	0	1.08222108	0.965673872	0.985312229	0.964207138	1.00411869	0.0143219915	0.0102842659	0	71.8	0	0	0	3
79	45	0	1.09609571	0.965488724	0.98442476	0.964207138	1.00411869	0.013530716	0.0102842659	0	76	0	0	0	3
80	45	0	1.10997034	0.963820485	0.983530946	0.963820485	1.00411869	0.013530716	0.0102842659	0	76	0	0	0	3
81	46	0	1.12384497	0.965147776	0.982682891	0.963820485	1.00411869	0.013530716	0.0102842659	0	76	0	0	0	3
82	47	0	1.1377196	0.964510673	0.981772345	0.963820485	1.00411869	0.013530716	0.0102842659	0	76	0	0	0	3
83	47	0	1.15159423	0.965318013	0.980838257	0.963820485	1.00411869	0.013530716	0.0102842659	0	76	0	0	0	3
84	48	0	1.16546886	0.965834952	0.979850848	0.963820485	1.00411869	0.013530716	0.0102842659	0	76	0	0	0	3
85	49	0	1.17934349	0.967720966	0.978867125	0.963820485	1.00389539	0.013530716	0.0102842659	0	76	0	0	0	3
86	50	0	1.19321812	0.968526096	0.977911198	0.963820485	1.00153913	0.0138188621	0.0102842659	0	74.4	0	0	0	3
87	50	0	1.20709275	0.969178649	0.977036591	0.963820485	0.995139707	0.0146934698	0.0102842659	0	69.9	0	0	0	3
88	51	0	1.22096738	0.968679737	0.976321456	0.963820485	0.991584746	0.0154086041	0.0102842659	0	66.7	0	0	0	3
89	52	0	1.23484201	0.970530313	0.975752417	0.963820485	0.990259537	0.0159776428	0.0102842659	0	64.3	0	0	0	3
90	52	0	1.24871664	0.970488719	0.975290632	0.963820485	0.990259537	0.0164394284	0.0102842659	0	62.5	0	0	0	3
91	53	0	1.26259127	0.970829153	0.974881226	0.963820485	0.990259537	0.0168488343	0.0102842659	0	61	0	0	0	3
92	54	0	1.27646589	0.972607162	0.974525275	0.963820485	0.990259537	0.0172047851	0.0102842659	0	59.7	0	0	0	3
93	54	0	1.29034052	0.973442632	0.974192636	0.963820485	0.990259537	0.0175374242	0.0102842659	0	58.6	0	0	0	3
94	55	0	1.30421515	0.973372291	0.973805429	0.963820485	0.990259537	0.0179246309	0.0102842659	0	57.3	0	0	0	3
95	56	0	1.31808978	0.973111513	0.973388791	0.963820485	0.990259537	0.0183412688	0.0102842659	0	56	0	0	0	3
96	56	0	1.33196441	0.974439864	0.972973423	0.963820485	0.990259537	0.0187566371	0.0102842659	0	54.8	0	0	0	3
97	57	0	1.34583904	0.975744398	0.972581122	0.963820485	0.990193387	0.0191489382	0.0102842659	0	53.7	0	0	0	3
98	57	0	1.35971367	0.976627452	0.972214475	0.963820485	0.989166857	0.0195155851	0.0102842659	0	52.6	0	0	0	3
99	58	0	1.3735883	0.977320587	0.971894306	0.963820485	0.987994911	0.0198357545	0.0102842659	0	51.8	0	0	0	3
100	58	0	1.38746293	0.977733391	0.971616967	0.963820485	0.986325885	0.0201130929	0.0102842659	0	51.1	0	0	0	3
101	59	0	1.40133756	0.976950534	0.97136358	0.963820485	0.985631665	0.0203664807	0.0102842659	0	50.4	0	0	0	3
102	60	0	1.41521219	0.978089267	0.971159731	0.963820485	0.983557266	0.0197367813	0.0102842659	0	52.1	0	0	0	3
103	60	0	1.42908682	0.978034537	0.971010468	0.963820485	0.981506774	0.0176862888	0.0102842659	0	58.1	0	0	0	3
104	61	0	1.44296145	0.978190091	0.970920828	0.963820485	0.980036102	0.0162156174	0.0102842659	0	63.4	0	0	0	3
105	61	0	1.45683608	0.978515026	0.970879718	0.963820485	0.978515026	0.0146945406	0.0102842659	0	69.9	0	0	0	3
106	62	0	1.4707107	0.979068819	0.97093741	0.963820485	0.979068819	0.015248334	0.0102842659	0	67.4	0	0	0	3
107	62	0	1.48458533	0.977274999	0.971022744	0.963820485	0.979068819	0.015248334	0.0102842659	0	67.4	0	0	0	3
108	63	0	1.49845996	0.978264606	0.971236384	0.963820485	0.979068819	0.015248334	0.0102842659	0	67.4	0	0	0	3
109	63	0	1.51233459	0.976506299	0.971462347	0.963820485	0.979068819	0.015248334	0.0102842659	0	67.4	0	0	0	3
110	63	0	1.52620922	0.977071445	0.97174916	0.963820485	0.979068819	0.015248334	0.0102842659	0	67.4	0	0	0	3
111	64	0	1.54008385	0.975858096	0.97206405	0.963820485	0.979068819	0.015248334	0.0102842659	0	67.4	0	0	0	3
112	64	0	1.55395848	0.976516873	0.972378006	0.963820485	0.979068819	0.015248334	0.0102842659	0	67.4	0	0	0	3
113	65	0	1.56783311	0.975785634	0.972664237	0.963820485	0.979068819	0.015248334	0.0102842659	0	67.4	0	0	0	3
114	65	0	1.58170774	0.977012748	0.972953686	0.963820485	0.979068819	0.0144325116	0.0102842659	0	71.2	0	0	0	3
115	65	0	1.59558237	0.976089727	0.973235196	0.963820485	0.979068819	0.0135450418	0.0102842659	0	75.9	0	0	0	3
116	66	0	1.609457	0.976844975	0.973542122	0.963820485	0.979068819	0.0126512282	0.0102842659	0	81.2	0	0	0	3
117	66	0	1.62333163	0.97638747	0.97388177	0.964510673	0.979068819	0.0118031736	0.0102842659	0	87.1	0	0	0	3
118	67	0	1.63720626	0.976746855	0.974195258	0.964510673	0.979068819	0.0108926276	0.0102842659	0	94.4	0	0	0	3
119	67	0	1.65108089	0.976809649	0.974527663	0.965318013	0.979068819	0.00995853967	0.0102842659	0	100	0	0	0	3
