Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
78	44	0	1.08222108	0	0	0	0	0	5e-06	0	0	0	0	0	3
79	45	0	1.09609571	0	0	0	0	0	5e-06	0	0	0	0	0	3
80	45	0	1.10997034	0	0	0	0	0	5e-06	0	0	0	0	0	3
81	46	0	1.12384497	0	0	0	0	0	5e-06	0	0	0	0	0	3
82	47	0	1.1377196	0	0	0	0	0	5e-06	0	0	0	0	0	3
83	47	0	1.15159423	0	0	0	0	0	5e-06	0	0	0	0	0	3
84	48	0	1.16546886	0	0	0	0	0	5e-06	0	0	0	0	0	3
85	49	0	1.17934349	0	0	0	0	0	5e-06	0	0	0	0	0	3
86	50	0	1.19321812	0	0	0	0	0	5e-06	0	0	0	0	0	3
87	50	0	1.20709275	0	0	0	0	0	5e-06	0	0	0	0	0	3
88	51	0	1.22096738	0	0	0	0	0	5e-06	0	0	0	0	0	3
89	52	0	1.23484201	0	0	0	0	0	5e-06	0	0	0	0	0	3
90	52	0	1.24871664	0	0	0	0	0	5e-06	0	0	0	0	0	3
91	53	0	1.26259127	0	0	0	0	0	5e-06	0	0	0	0	0	3
92	54	0	1.27646589	0	0	0	0	0	5e-06	0	0	0	0	0	3
93	54	0	1.29034052	0	0	0	0	0	5e-06	0	0	0	0	0	3
94	55	0	1.30421515	0	0	0	0	0	5e-06	0	0	0	0	0	3
95	56	0	1.31808978	0	0	0	0	0	5e-06	0	0	0	0	0	3
96	56	0	1.33196441	0	0	0	0	0	5e-06	0	0	0	0	0	3
97	57	0	1.34583904	0	0	0	0	0	5e-06	0	0	0	0	0	3
98	57	0	1.35971367	0	0	0	0	0	5e-06	0	0	0	0	0	3
99	58	0	1.3735883	0	0	0	0	0	5e-06	0	0	0	0	0	3
100	58	0	1.38746293	0	0	0	0	0	5e-06	0	0	0	0	0	3
101	59	0	1.40133756	0	0	0	0	0	5e-06	0	0	0	0	0	3
102	60	0	1.41521219	0	0	0	0	0	5e-06	0	0	0	0	0	3
103	60	0	1.42908682	0	0	0	0	0	5e-06	0	0	0	0	0	3
104	61	0	1.44296145	0	0	0	0	0	5e-06	0	0	0	0	0	3
105	61	0	1.45683608	0	0	0	0	0	5e-06	0	0	0	0	0	3
106	62	0	1.4707107	0	0	0	0	0	5e-06	0	0	0	0	0	3
107	62	0	1.48458533	0	0	0	0	0	5e-06	0	0	0	0	0	3
108	63	0	1.49845996	0	0	0	0	0	5e-06	0	0	0	0	0	3
109	63	0	1.51233459	0	0	0	0	0	5e-06	0	0	0	0	0	3
110	63	0	1.52620922	0	0	0	0	0	5e-06	0	0	0	0	0	3
111	64	0	1.54008385	0	0	0	0	0	5e-06	0	0	0	0	0	3
112	64	0	1.55395848	0	0	0	0	0	5e-06	0	0	0	0	0	3
113	65	0	1.56783311	0	0	0	0	0	5e-06	0	0	0	0	0	3
114	65	0	1.58170774	0	0	0	0	0	5e-06	0	0	0	0	0	3
115	65	0	1.59558237	0	0	0	0	0	5e-06	0	0	0	0	0	3
116	66	0	1.609457	0	0	0	0	0	5e-06	0	0	0	0	0	3
117	66	0	1.62333163	0	0	0	0	0	5e-06	0	0	0	0	0	3
118	67	0	1.63720626	0	0	0	0	0	5e-06	0	0	0	0	0	3
119	67	0	1.65108089	0	0	0	0	0	5e-06	0	0	0	0	0	3
